2069, 209.22876
2068, 98.46286
2067, 108.0331
2066, 4.314989
2085, 130.25117
2084, 10.63501
2083, -15.14539
2082, 229.27861
2080, 112.38517
2079, 120.62384
2078, 7.964485
2076, 82.86938
2094, 12.532211
2093, 70.27717
2092, 24.848886
2090, 35.535347
2089, 34.436256
2087, 1.2731075
2086, -30.040922
2105, 17.666033
2104, 93.53105
2102, 41.40689
2101, 219.20862
2100, 22.844967
2098, 72.18039
2097, 50.62054
2096, 144.11563
2115, 191.10973
2113, 52.03873
2112, -46.36187
2110, 133.08878
2109, 234.59808
2108, -13.921341
2106, 26.152605
2125, 18.347507
2124, -38.72802
2123, 83.9038
2121, 204.9532
2120, 250.27635
2119, 46.875313
2117, 94.14224
2116, 125.883095
2135, 33.804592
2133, 267.76392
2132, 107.97243
2131, 101.82421
2129, -1.2658272
2128, 9.600323
2127, 291.13004
2145, -11.387589
2144, 147.25372
2143, 22.087133
2142, 86.106476
2140, 32.286163
2139, 57.829147
2137, -18.404057
2136, 37.23477
2645, 223.07181
2643, 45.44836
2641, 113.06156
2640, 151.09204
2655, 96.34057
2653, -7.308139
2651, 137.43385
2650, 74.36606
2648, 218.44742
2646, 136.09027
2665, 7.9680963
2663, 188.09114
2662, 10.994718
2660, 241.93307
2658, 0.52467346
2656, 91.06355
2675, 62.028614
2674, -24.953386
2672, 46.727543
2670, 28.625698
2669, 25.971088
2667, -3.401002
2686, 26.75922
2684, 154.77203
2682, 206.0874
2680, -37.418488
2679, 18.52617
2677, -3.6971016
2695, -13.919914
2694, 69.499756
2693, 98.77528
2691, 43.65052
2689, 173.45963
2687, 73.45566
2705, 24.581251
2703, 64.199295
2701, 20.050446
2700, 20.188065
2698, -14.507446
2696, 19.199732
2715, 166.20396
2713, 6.298668
2711, 3.4091158
2710, -7.9137707
2708, 103.55275
2706, 64.08526
2725, 5.9702
2723, -3.8357105
2722, 60.162216
2720, -17.109095
2718, -54.90052
2716, 38.793823
2735, 65.3238
2734, -31.079033
2732, -50.842106
2730, -2.1995983
2728, 106.96666
2727, 27.190016
2745, 42.00464
2743, 104.23839
2742, 25.484383
2740, -26.788364
2739, 24.182125
2737, 3.4010735
2755, 44.678
2753, 25.160202
2752, 45.64579
2750, 137.77193
2748, 15.9305935
2747, 50.408497
2765, 98.163536
2763, 41.99347
2761, 27.297716
2760, 19.622288
2758, 94.990486
2757, 70.11099
2756, -11.70797
2776, -13.752468
2774, 23.763414
2773, -31.630367
2771, 81.64991
2770, 101.87094
2768, -1.8878174
2766, 93.98487
2786, 5.5430765
2784, 17.235521
2783, -5.489376
2781, 44.4808
2779, 27.212826
2778, -0.12816238
2795, -7.670741
2794, 71.76238
2792, 38.966125
2791, 84.163376
2789, 61.672955
2787, -8.135616
2805, 87.835396
2803, 144.23627
2802, 103.25293
2800, 109.12142
2799, 92.760414
2798, -67.77556
2797, 49.92337
2816, 11.92585
2814, -2.1413746
2813, 871.0323
2811, 30.077984
2810, 15.9184265
2808, 20.072506
